"","fit","se.fit","Year","Seascapenr","Ship","uprP","lwrP","uprS","lwrS","ci_width"
"13",-3.60869783245874,0.0514922914673304,1981.032,1,"WAH3",-3.50571324952408,-3.7116824153934,-3.43953500519171,-3.77786065972578,0.338325654534064
"14",-3.60548843624801,0.0508535287597085,1981.368,1,"WAH3",-3.50378137872859,-3.70719549376742,-3.43842407658642,-3.7725527959096,0.334128719323183
"15",-3.60227904083608,0.050218587227056,1981.704,1,"WAH3",-3.50184186638197,-3.7027162152902,-3.43730059542985,-3.76725748624232,0.329956890812467
"16",-3.59906964634276,0.0495876071494798,1982.04,1,"WAH3",-3.4998944320438,-3.69824486064172,-3.43616410099264,-3.76197519169288,0.325811090700243
"17",-3.59586025288542,0.0489607353496189,1982.376,1,"WAH3",-3.49793878218619,-3.69378172358466,-3.43501411104943,-3.75670639472141,0.321692283671982
"18",-3.59265086057472,0.0483381257676982,1982.712,1,"WAH3",-3.49597460903932,-3.68932711211012,-3.4338501199854,-3.75145160116404,0.317601481178639
"19",-3.58944146952009,0.0477199390287282,1983.048,1,"WAH3",-3.49400159146263,-3.68488134757754,-3.4326716002236,-3.74621133881658,0.313539738592975
"20",-3.58623207981494,0.047106342679523,1983.384,1,"WAH3",-3.4920193944559,-3.68044476517399,-3.43147800143151,-3.74098615819838,0.309508156766863
"21",-3.58302269151069,0.0464975116902197,1983.72,1,"WAH3",-3.49002766813025,-3.67601771489113,-3.43026874884745,-3.73577663417393,0.305507885326479
"22",-3.57981330465182,0.0458936282394725,1984.056,1,"WAH3",-3.48802604817287,-3.67160056113076,-3.42904324402135,-3.73058336528229,0.30154012126094
"23",-3.57660391924957,0.0452948821337855,1984.392,1,"WAH3",-3.486014154982,-3.66719368351714,-3.42780086341082,-3.72540697508831,0.29760611167749
"24",-3.57339453523368,0.0447014715266996,1984.728,1,"WAH3",-3.48399159218028,-3.66279747828708,-3.42654095597025,-3.72024811449711,0.293707158526859
"25",-3.57018515252142,0.0441136029119815,1985.064,1,"WAH3",-3.48195794669746,-3.65841235834539,-3.42526284324217,-3.71510746180068,0.289844618558508
"26",-3.56697577098005,0.0435314917545863,1985.4,1,"WAH3",-3.47991278747087,-3.65403875448922,-3.42396581724689,-3.70998572471321,0.286019907466319
"27",-3.56376639036216,0.0429553633761333,1985.736,1,"WAH3",-3.4778556636099,-3.64967711711443,-3.42264913750889,-3.70488364321543,0.282234505706535
"28",-3.56055701040405,0.0423854528703896,1986.072,1,"WAH3",-3.47578610466327,-3.64532791614483,-3.42131203143282,-3.69980198937527,0.27848995794245
"29",-3.55734763077998,0.041822005736983,1986.408,1,"WAH3",-3.47370361930601,-3.64099164225394,-3.41995369217589,-3.69474156938406,0.27478787720817
"30",-3.55413825103132,0.0412652786424625,1986.744,1,"WAH3",-3.4716076937464,-3.63666880831625,-3.41857327607677,-3.68970322598587,0.271129949909091
"31",-3.55092887068179,0.0407155390800161,1987.08,1,"WAH3",-3.46949779252176,-3.63235994884182,-3.41716990388874,-3.68468783747484,0.267517933586106
"32",-3.54771948918928,0.0401730658359138,1987.416,1,"WAH3",-3.46737335751745,-3.62806562086111,-3.41574265919912,-3.67969631917944,0.263953659980325
"33",-3.54451010587959,0.0396381494944026,1987.752,1,"WAH3",-3.46523380689078,-3.62378640486839,-3.41429058670436,-3.67472962505481,0.260439038350453
